sesion_id,equipo,equipo_id,sintoma,antiguedad_anios,temp_ambiente,falla_diagnosticada_id,falla_correcta_id,fue_correcto,probabilidad,nivel_usuario,fecha
1815,Aire Acondicionado,3,gotea_antigua,10,25.9,9,9,1,94,normal,2024-10-04 20:00:00
1816,Aire Acondicionado,3,gotea_nueva,2,30.4,9,9,1,72,normal,2024-07-26 13:00:00
1817,Enfriador Comercial,4,cristales_resist_si,10,25.3,16,16,1,85,normal,2024-07-23 09:00:00
1818,Cuarto Frio,5,trabaja_sin_parar_filt_no,4,30.4,1,1,1,93,normal,2025-01-08 17:00:00
1819,Cuarto Frio,5,cicla_hielo_si,13,22.5,11,11,1,87,normal,2024-04-19 13:00:00
1820,Aire Acondicionado,3,ruido_interior,2,27.0,18,18,1,92,normal,2025-01-31 20:00:00
1821,Cuarto Frio,5,cicla_hielo_no,1,30.0,1,1,1,94,normal,2024-09-21 13:00:00
1822,Aire Acondicionado,3,ruido_interior,0,34.0,18,18,1,92,normal,2024-03-29 11:00:00
1823,Cuarto Frio,5,trabaja_sin_parar_filt_no,9,22.6,1,1,1,93,normal,2024-05-05 20:00:00
1824,Aire Acondicionado,3,ruido_interior,5,25.7,18,12,0,92,normal,2024-11-17 07:00:00
1825,Refrigerador,1,gotea,1,37.9,9,9,1,89,normal,2024-02-16 12:00:00
1826,Congelador,2,comp_func_temp_mayor_0,10,30.2,3,3,1,96,normal,2024-02-03 12:00:00
1827,Cuarto Frio,5,cicla_hielo_si,8,31.1,11,11,1,87,normal,2024-02-21 19:00:00
1828,Cuarto Frio,5,trabaja_sin_parar_filt_no,13,25.0,1,3,0,93,normal,2024-09-29 16:00:00
1829,Enfriador Comercial,4,comp_func_cond_sucio,8,24.7,8,8,1,92,tecnico,2024-05-07 08:00:00
1830,Aire Acondicionado,3,ruido_interior,1,24.5,18,18,1,92,tecnico,2024-08-30 13:00:00
1831,Enfriador Comercial,4,comp_func_cond_sucio,11,18.8,8,8,1,92,normal,2024-10-19 09:00:00
1832,Enfriador Comercial,4,comp_func_cond_limpio,17,22.9,1,10,0,87,tecnico,2024-02-13 12:00:00
1833,Refrigerador,1,escarcha_poca_burbujeo_si,2,27.8,1,1,1,79,tecnico,2024-12-08 10:00:00
1834,Congelador,2,comp_no,10,32.8,4,1,0,80,normal,2024-09-10 07:00:00
1835,Cuarto Frio,5,consumo_alto_cf,6,32.8,8,8,1,86,normal,2024-09-23 07:00:00
1836,Enfriador Comercial,4,comp_no_ec,14,35.8,3,3,1,90,normal,2024-06-05 11:00:00
1837,Enfriador Comercial,4,cristales_resist_si,5,27.1,16,16,1,85,normal,2024-06-19 15:00:00
1838,Refrigerador,1,escarcha_poca_burbujeo_si,13,41.9,1,2,0,79,tecnico,2024-01-10 11:00:00
1839,Enfriador Comercial,4,comp_func_cond_sucio,14,28.2,8,8,1,92,normal,2024-06-20 12:00:00
1840,Cuarto Frio,5,cicla_hielo_no,6,29.7,1,1,1,94,tecnico,2025-01-03 11:00:00
1841,Cuarto Frio,5,trabaja_sin_parar_filt_no,7,28.1,1,1,1,93,normal,2024-12-07 12:00:00
1842,Cuarto Frio,5,trabaja_sin_parar_filt_si,0,37.8,14,14,1,86,tecnico,2024-05-04 08:00:00
1843,Aire Acondicionado,3,gotea_antigua,1,26.4,9,9,1,94,normal,2025-01-05 07:00:00
1844,Congelador,2,hielo_bordes,1,27.7,10,10,1,74,tecnico,2024-08-23 17:00:00
1845,Congelador,2,consumo_alto,2,33.5,8,8,1,93,tecnico,2024-02-11 09:00:00
1846,Refrigerador,1,hielo_puerta_bien,15,33.3,11,11,1,85,tecnico,2024-04-29 10:00:00
1847,Refrigerador,1,hielo_puerta_bien,1,26.9,11,11,1,85,normal,2024-09-10 16:00:00
1848,Aire Acondicionado,3,ruido_interior,4,33.4,18,18,1,92,tecnico,2024-02-01 14:00:00
1849,Aire Acondicionado,3,ruido_exterior,0,30.2,3,3,1,89,normal,2024-04-06 18:00:00
1850,Refrigerador,1,hielo_puerta_bien,10,31.4,11,11,1,85,tecnico,2025-01-22 10:00:00
1851,Aire Acondicionado,3,gotea_nueva,8,24.5,9,9,1,72,normal,2024-08-06 11:00:00
1852,Congelador,2,consumo_alto,4,26.0,8,8,1,93,tecnico,2024-12-15 11:00:00
1853,Congelador,2,comp_func_temp_mayor_0,1,32.4,3,3,1,96,normal,2024-08-08 08:00:00
1854,Enfriador Comercial,4,comp_func_cond_limpio,17,30.4,1,1,1,87,normal,2025-01-29 12:00:00
1855,Cuarto Frio,5,alarmas,16,23.2,15,15,1,90,normal,2024-09-02 12:00:00
1856,Enfriador Comercial,4,comp_no_ec,10,26.3,3,3,1,90,tecnico,2024-04-07 10:00:00
1857,Cuarto Frio,5,trabaja_sin_parar_filt_no,0,26.3,1,1,1,93,tecnico,2024-07-25 14:00:00
1858,Enfriador Comercial,4,cristales_resist_si,2,32.6,16,16,1,85,normal,2024-01-13 20:00:00
1859,Aire Acondicionado,3,gotea_antigua,5,30.6,9,9,1,94,normal,2024-12-04 09:00:00
1860,Aire Acondicionado,3,codigo_error,15,27.3,12,12,1,81,normal,2024-08-29 09:00:00
1861,Congelador,2,comp_no,3,26.7,4,11,0,80,normal,2024-04-07 14:00:00
1862,Cuarto Frio,5,alarmas,7,29.0,15,15,1,90,tecnico,2024-09-06 17:00:00
1863,Refrigerador,1,compresor_no_voltaje_si,16,32.2,3,3,1,89,normal,2024-04-30 15:00:00
1864,Enfriador Comercial,4,comp_func_cond_sucio,6,30.4,8,8,1,92,normal,2024-03-22 12:00:00
1865,Congelador,2,consumo_alto,8,24.9,8,8,1,93,normal,2024-07-10 19:00:00
1866,Aire Acondicionado,3,gotea_antigua,8,25.5,9,9,1,94,normal,2024-07-08 13:00:00
1867,Aire Acondicionado,3,exterior_no_control_si,15,25.7,4,18,0,78,tecnico,2024-08-31 19:00:00
1868,Congelador,2,hielo_bordes,5,20.9,10,3,0,74,tecnico,2024-06-13 19:00:00
1869,Cuarto Frio,5,trabaja_sin_parar_filt_no,10,23.3,1,1,1,93,normal,2024-01-10 12:00:00
1870,Cuarto Frio,5,trabaja_sin_parar_filt_si,5,24.4,14,14,1,86,normal,2024-09-27 14:00:00
1871,Enfriador Comercial,4,cristales_resist_no,13,35.1,16,16,1,96,normal,2024-04-08 19:00:00
1872,Congelador,2,consumo_alto,2,26.9,8,8,1,93,normal,2024-05-06 10:00:00
1873,Refrigerador,1,compresor_no_voltaje_si,5,25.3,3,3,1,89,tecnico,2024-09-05 12:00:00
1874,Cuarto Frio,5,consumo_alto_cf,3,25.5,8,8,1,86,normal,2024-11-01 16:00:00
1875,Refrigerador,1,compresor_no_clic_si,10,28.8,4,4,1,90,normal,2024-07-11 13:00:00
1876,Refrigerador,1,compresor_no_clic_si,4,26.4,4,4,1,90,normal,2024-11-29 17:00:00
1877,Enfriador Comercial,4,comp_func_cond_limpio,5,31.0,1,1,1,87,normal,2024-03-21 16:00:00
1878,Enfriador Comercial,4,comp_no_ec,2,16.6,3,3,1,90,normal,2024-12-27 16:00:00
1879,Enfriador Comercial,4,comp_no_ec,3,35.9,3,3,1,90,tecnico,2024-10-09 14:00:00
1880,Congelador,2,comp_func_temp_mayor_0,5,36.2,3,3,1,96,normal,2024-11-17 13:00:00
1881,Congelador,2,hielo_evaporador,3,23.9,11,11,1,74,normal,2025-01-22 16:00:00
1882,Refrigerador,1,ruido_zumbido,1,24.6,18,18,1,83,normal,2024-02-02 08:00:00
1883,Aire Acondicionado,3,filtros_sucios,2,32.3,13,13,1,97,normal,2024-07-01 12:00:00
1884,Refrigerador,1,compresor_no_voltaje_no,5,34.4,17,17,1,94,normal,2024-02-01 15:00:00
1885,Enfriador Comercial,4,puertas_mal,11,27.3,10,10,1,95,normal,2024-03-22 08:00:00
1886,Congelador,2,comp_func_temp_mayor_0,4,24.3,3,3,1,96,normal,2024-01-27 17:00:00
1887,Aire Acondicionado,3,ruido_interior,0,29.6,18,18,1,92,tecnico,2024-09-13 12:00:00
1888,Congelador,2,hielo_evaporador,10,31.9,11,11,1,74,normal,2025-01-26 11:00:00
1889,Enfriador Comercial,4,comp_func_cond_limpio,9,27.4,1,1,1,87,normal,2024-04-16 10:00:00
1890,Cuarto Frio,5,cicla_hielo_no,0,24.2,1,1,1,94,normal,2024-07-07 15:00:00
1891,Aire Acondicionado,3,gotea_nueva,3,20.3,9,4,0,72,normal,2024-07-10 15:00:00
1892,Enfriador Comercial,4,comp_func_cond_sucio,12,27.0,8,8,1,92,normal,2024-04-10 12:00:00
1893,Congelador,2,hielo_evaporador,2,28.8,11,11,1,74,normal,2024-09-19 19:00:00
1894,Enfriador Comercial,4,comp_func_cond_sucio,3,29.9,8,8,1,92,tecnico,2025-01-15 20:00:00
1895,Aire Acondicionado,3,exterior_no_control_si,10,28.7,4,4,1,78,normal,2024-10-30 20:00:00
1896,Congelador,2,comp_no,6,25.6,4,4,1,80,normal,2024-05-09 10:00:00
1897,Cuarto Frio,5,trabaja_sin_parar_filt_si,5,29.5,14,14,1,86,normal,2025-01-03 13:00:00
1898,Congelador,2,hielo_evaporador,18,31.5,11,11,1,74,normal,2024-09-08 14:00:00
1899,Cuarto Frio,5,consumo_alto_cf,4,36.9,8,8,1,86,normal,2024-01-01 20:00:00
1900,Refrigerador,1,ruido_burbujeo,1,28.3,1,1,1,73,normal,2024-01-01 11:00:00
1901,Enfriador Comercial,4,cristales_resist_si,10,30.8,16,16,1,85,normal,2024-08-04 18:00:00
1902,Congelador,2,comp_func_temp_0_10,4,28.6,1,1,1,76,normal,2024-01-18 08:00:00
1903,Congelador,2,comp_func_temp_mayor_0,4,36.6,3,3,1,96,normal,2024-11-21 18:00:00
1904,Refrigerador,1,ruido_vibracion,3,25.4,3,3,1,74,tecnico,2024-08-21 20:00:00
1905,Cuarto Frio,5,alarmas,7,28.2,15,15,1,90,tecnico,2024-03-19 10:00:00
1906,Refrigerador,1,compresor_no_voltaje_no,9,35.2,17,17,1,94,normal,2024-08-26 13:00:00
1907,Aire Acondicionado,3,filtros_limpios_presion_baja,8,30.4,1,1,1,77,normal,2024-05-24 18:00:00
1908,Enfriador Comercial,4,comp_func_cond_sucio,11,29.4,8,8,1,92,normal,2024-04-06 10:00:00
1909,Enfriador Comercial,4,comp_func_cond_limpio,20,34.0,1,1,1,87,tecnico,2024-04-28 18:00:00
1910,Refrigerador,1,compresor_no_clic_si,5,30.4,4,4,1,90,normal,2024-08-29 15:00:00
1911,Aire Acondicionado,3,gotea_antigua,9,25.5,9,9,1,94,tecnico,2024-06-26 13:00:00
1912,Aire Acondicionado,3,codigo_error,6,32.7,12,12,1,81,normal,2024-05-29 09:00:00
1913,Enfriador Comercial,4,puertas_mal,7,26.3,10,10,1,95,tecnico,2024-06-19 12:00:00
1914,Enfriador Comercial,4,cristales_resist_si,10,32.3,16,3,0,85,tecnico,2024-06-24 15:00:00
1915,Aire Acondicionado,3,codigo_error,5,24.6,12,13,0,81,normal,2024-04-15 20:00:00
1916,Enfriador Comercial,4,comp_func_cond_limpio,12,24.1,1,3,0,87,normal,2024-10-21 07:00:00
1917,Congelador,2,hielo_bordes,9,30.5,10,10,1,74,normal,2024-02-29 12:00:00
1918,Congelador,2,hielo_bordes,15,31.5,10,10,1,74,tecnico,2024-04-22 16:00:00
1919,Congelador,2,consumo_alto,6,29.0,8,8,1,93,normal,2024-12-21 19:00:00
1920,Aire Acondicionado,3,filtros_limpios_presion_baja,13,27.1,1,3,0,77,normal,2024-02-06 18:00:00
1921,Congelador,2,comp_func_temp_mayor_0,10,28.1,3,3,1,96,tecnico,2024-04-07 07:00:00
1922,Refrigerador,1,escarcha_mucha_ventilador_si,4,31.6,5,5,1,88,tecnico,2024-12-14 08:00:00
1923,Refrigerador,1,compresor_no_clic_si,6,36.1,4,4,1,90,normal,2024-11-01 11:00:00
1924,Congelador,2,hielo_evaporador,5,35.5,11,11,1,74,normal,2024-09-01 17:00:00
1925,Cuarto Frio,5,consumo_alto_cf,0,28.0,8,8,1,86,normal,2024-12-24 14:00:00
1926,Enfriador Comercial,4,cristales_resist_no,11,29.1,16,16,1,96,normal,2024-06-28 17:00:00
1927,Enfriador Comercial,4,comp_func_cond_limpio,5,35.6,1,8,0,87,normal,2024-02-17 08:00:00
1928,Aire Acondicionado,3,filtros_limpios_presion_normal,6,27.4,3,3,1,88,normal,2024-08-28 07:00:00
1929,Congelador,2,comp_no,7,27.8,4,4,1,80,normal,2024-12-16 09:00:00
1930,Cuarto Frio,5,alarmas,11,24.8,15,14,0,90,normal,2024-04-02 14:00:00
1931,Congelador,2,consumo_alto,8,30.6,8,8,1,93,normal,2024-03-01 18:00:00
1932,Cuarto Frio,5,cicla_hielo_no,3,24.3,1,1,1,94,tecnico,2024-01-21 11:00:00
1933,Cuarto Frio,5,cicla_hielo_si,6,24.9,11,11,1,87,normal,2024-05-07 07:00:00
1934,Enfriador Comercial,4,puertas_mal,11,19.3,10,10,1,95,tecnico,2024-01-23 11:00:00
1935,Aire Acondicionado,3,exterior_no_control_si,5,25.8,4,4,1,78,normal,2024-12-24 08:00:00
1936,Refrigerador,1,escarcha_poca_burbujeo_si,2,21.9,1,1,1,79,tecnico,2024-10-15 07:00:00
1937,Enfriador Comercial,4,cristales_resist_si,5,28.7,16,16,1,85,normal,2024-11-21 15:00:00
1938,Refrigerador,1,compresor_no_voltaje_no,6,28.2,17,17,1,94,normal,2024-08-04 08:00:00
1939,Refrigerador,1,escarcha_mucha_ventilador_no,4,32.6,6,6,1,73,tecnico,2024-03-11 08:00:00
1940,Refrigerador,1,escarcha_poca_burbujeo_si,1,27.8,1,1,1,79,normal,2024-12-03 15:00:00
1941,Congelador,2,hielo_bordes,4,35.5,10,10,1,74,normal,2024-10-13 07:00:00
1942,Aire Acondicionado,3,exterior_no_control_si,2,31.9,4,4,1,78,tecnico,2024-01-06 12:00:00
1943,Refrigerador,1,ruido_zumbido,11,33.5,18,18,1,83,normal,2024-03-11 12:00:00
1944,Aire Acondicionado,3,ruido_interior,11,32.9,18,18,1,92,normal,2024-09-02 10:00:00
1945,Refrigerador,1,escarcha_poca_burbujeo_si,6,25.7,1,4,0,79,normal,2024-09-18 09:00:00
1946,Refrigerador,1,ruido_vibracion,7,25.3,3,18,0,74,normal,2024-11-16 19:00:00
1947,Enfriador Comercial,4,puertas_mal,5,29.5,10,10,1,95,normal,2024-06-13 19:00:00
1948,Enfriador Comercial,4,comp_func_cond_limpio,3,32.1,1,1,1,87,normal,2024-08-18 16:00:00
1949,Aire Acondicionado,3,filtros_sucios,7,33.5,13,13,1,97,tecnico,2024-11-21 09:00:00
1950,Aire Acondicionado,3,codigo_error,7,27.5,12,12,1,81,normal,2024-11-03 07:00:00
1951,Enfriador Comercial,4,comp_func_cond_limpio,8,27.0,1,1,1,87,normal,2024-05-22 13:00:00
1952,Congelador,2,hielo_evaporador,9,22.4,11,4,0,74,normal,2024-10-01 16:00:00
1953,Congelador,2,comp_no,12,24.5,4,4,1,80,tecnico,2024-10-28 18:00:00
1954,Cuarto Frio,5,alarmas,8,29.9,15,15,1,90,normal,2024-08-28 12:00:00
1955,Refrigerador,1,hielo_puerta_bien,7,26.4,11,11,1,85,normal,2024-05-17 11:00:00
1956,Congelador,2,hielo_bordes,7,33.0,10,10,1,74,tecnico,2024-05-02 16:00:00
1957,Aire Acondicionado,3,gotea_antigua,17,30.3,9,9,1,94,normal,2024-11-02 13:00:00
1958,Aire Acondicionado,3,codigo_error,13,32.4,12,12,1,81,tecnico,2024-05-31 10:00:00
1959,Congelador,2,consumo_alto,7,25.9,8,8,1,93,normal,2025-01-05 18:00:00
1960,Congelador,2,consumo_alto,4,35.5,8,8,1,93,normal,2024-06-21 09:00:00
1961,Enfriador Comercial,4,comp_no_ec,4,25.8,3,3,1,90,normal,2024-03-15 11:00:00
1962,Cuarto Frio,5,trabaja_sin_parar_filt_si,4,29.3,14,15,0,86,normal,2024-04-06 19:00:00
1963,Congelador,2,hielo_evaporador,6,34.3,11,11,1,74,normal,2024-04-11 11:00:00
1964,Refrigerador,1,compresor_no_voltaje_no,8,28.7,17,17,1,94,normal,2024-08-11 13:00:00
1965,Congelador,2,comp_func_temp_0_10,2,33.8,1,1,1,76,normal,2024-02-25 15:00:00
1966,Cuarto Frio,5,cicla_hielo_si,2,33.7,11,11,1,87,tecnico,2024-08-04 10:00:00
1967,Refrigerador,1,hielo_puerta_mala,8,32.6,10,10,1,77,normal,2024-08-08 10:00:00
1968,Aire Acondicionado,3,exterior_no_control_si,8,29.2,4,4,1,78,normal,2024-10-09 12:00:00
1969,Aire Acondicionado,3,filtros_sucios,0,23.1,13,13,1,97,tecnico,2024-07-15 10:00:00
1970,Cuarto Frio,5,consumo_alto_cf,0,25.6,8,8,1,86,normal,2024-11-10 11:00:00
1971,Enfriador Comercial,4,comp_func_cond_limpio,1,30.6,1,1,1,87,normal,2024-03-29 10:00:00
1972,Congelador,2,comp_func_temp_0_10,0,26.7,1,1,1,76,normal,2024-11-03 20:00:00
1973,Enfriador Comercial,4,cristales_resist_si,3,30.3,16,16,1,85,normal,2025-01-13 13:00:00
1974,Cuarto Frio,5,cicla_hielo_no,0,30.0,1,1,1,94,normal,2024-12-10 14:00:00
1975,Enfriador Comercial,4,cristales_resist_no,5,33.7,16,16,1,96,normal,2024-04-15 12:00:00
1976,Aire Acondicionado,3,filtros_limpios_presion_normal,8,29.6,3,3,1,88,normal,2024-07-25 10:00:00
1977,Aire Acondicionado,3,gotea_antigua,5,28.0,9,9,1,94,normal,2024-08-28 07:00:00
1978,Cuarto Frio,5,trabaja_sin_parar_filt_no,9,35.3,1,1,1,93,tecnico,2024-01-12 13:00:00
1979,Cuarto Frio,5,cicla_hielo_si,5,33.2,11,11,1,87,normal,2024-08-11 11:00:00
1980,Congelador,2,comp_func_temp_mayor_0,4,29.5,3,3,1,96,normal,2024-03-21 09:00:00
1981,Aire Acondicionado,3,codigo_error,9,23.1,12,9,0,81,normal,2025-01-24 10:00:00
1982,Refrigerador,1,hielo_puerta_bien,14,24.7,11,11,1,85,normal,2024-01-26 11:00:00
1983,Refrigerador,1,ruido_zumbido,15,25.8,18,18,1,83,tecnico,2024-04-27 13:00:00
1984,Congelador,2,comp_func_temp_mayor_0,7,30.0,3,3,1,96,normal,2024-01-27 16:00:00
1985,Aire Acondicionado,3,exterior_no_control_no,7,36.9,12,12,1,87,tecnico,2024-04-10 16:00:00
1986,Refrigerador,1,escarcha_mucha_ventilador_no,11,26.0,6,6,1,73,tecnico,2024-09-30 08:00:00
1987,Enfriador Comercial,4,cristales_resist_no,10,28.6,16,16,1,96,normal,2024-01-05 12:00:00
1988,Aire Acondicionado,3,exterior_no_control_no,7,26.7,12,12,1,87,normal,2024-01-30 13:00:00
1989,Aire Acondicionado,3,filtros_sucios,1,30.2,13,13,1,97,tecnico,2024-10-20 19:00:00
1990,Congelador,2,hielo_evaporador,4,30.8,11,11,1,74,normal,2024-05-07 09:00:00
1991,Cuarto Frio,5,trabaja_sin_parar_filt_si,1,28.9,14,14,1,86,tecnico,2024-12-12 19:00:00
1992,Enfriador Comercial,4,cristales_resist_no,7,29.1,16,16,1,96,normal,2024-11-27 15:00:00
1993,Congelador,2,hielo_bordes,8,31.1,10,10,1,74,tecnico,2024-03-26 15:00:00
1994,Enfriador Comercial,4,comp_func_cond_sucio,11,25.5,8,8,1,92,normal,2024-07-07 20:00:00
1995,Congelador,2,comp_func_temp_0_10,8,25.7,1,1,1,76,normal,2024-04-11 19:00:00
1996,Refrigerador,1,escarcha_poca_burbujeo_no,6,31.0,2,2,1,78,normal,2024-10-29 19:00:00
1997,Aire Acondicionado,3,exterior_no_control_no,6,34.4,12,4,0,87,normal,2024-08-26 18:00:00
1998,Enfriador Comercial,4,comp_no_ec,13,35.7,3,3,1,90,normal,2024-01-27 10:00:00
1999,Aire Acondicionado,3,filtros_limpios_presion_normal,4,33.2,3,3,1,88,normal,2024-08-09 08:00:00
2000,Cuarto Frio,5,cicla_hielo_si,5,30.5,11,11,1,87,normal,2024-09-02 08:00:00
